"Alien"	"Mean.Temperature"	"Mean.Jan.Temperature"	"Rango.de.temperatura"	"PET"	"Min.pET"	"Max.pET"	"Insolation"	"Growth.Season"	"AET"	"Water.Defcit"	"Precipitation"	"Rainfall"
97	6.5075	1.0175	8.02	577.2169905	5.144371297	108.4071831	3.229166667	210.97	408.7619458	168.4550448	753.275	753.275
145	6.065	0.5425	7.9525	561.181442	0	107.3062678	3.255625	192.2	402.8058449	158.3755971	784.6525	784.6525
62	5.985	0.6425	7.34	561.5992192	0	105.8598227	3.18875	187.08	413.0342473	148.5649719	881.65	881.65
35	5.585	0.305	6.985	547.2835661	0	105.0432746	3.12	177.14	407.7457931	139.537773	931.8325	931.8325
41	5.46	0.3175	6.7425	543.9944098	0	104.7707412	3.103125	179.59	416.0262219	127.9681878	1115.6975	1115.6975
68	6.145	1.04	6.9875	567.4675986	0	106.0711761	3.218958333	204.05	426.0868619	141.3807367	989.7275	989.7275
92	6.585	1.495	7.02	578.5403505	4.865595667	106.7816779	3.284791667	219.11	425.4618569	153.0784936	880.575	880.575
93	6.65	1.56	7.005	578.5414351	3.666031775	106.9863589	3.299791667	219.33	417.8918098	160.6496254	814.4225	814.4225
100	7.4675	2.1925	7.435	601.6540531	8.464516455	109.1402207	3.4325	241.32	434.4581298	167.1959233	795.91	795.91
73	7.22	2.09	7.125	594.5183616	10.17722418	107.65638	3.500416667	235.59	430.2310293	164.2873323	804.965	804.965
75	7.5775	2.625	6.855	602.329138	9.628305427	106.9210246	3.6275	248.72	434.7740168	167.5551212	781.2	781.2
50	6.1775	2.99	4.6025	607.1995106	13.49421076	103.7676892	3.158055555	221.0925	514.0581332	93.14137744	1467.43	1467.43
44	8.1175	3.795	5.915	612.8586381	13.36619653	103.1481693	3.016041667	293.62	514.0733285	98.78530958	2038.0525	2038.0525
27	6.0025	2.7575	4.6225	610.9539454	12.07797556	102.7731626	2.958055556	214.2	495.1467285	115.8072168	1365.455	1365.455
19	6.8525	2.5275	5.855	583.1525891	4.456870104	101.3573972	2.698333333	249.07	473.3086659	109.8439232	2251.1775	2251.1775
14	5.0425	0.7	5.3025	539.6186181	0	98.68897718	2.336041667	184.49	430.2365304	109.3820877	2790.6525	2790.6525
6	6.4	1.5625	6.5975	575.6542565	5.657357347	103.6727247	2.527083333	229.96	467.6671293	107.9871272	2839.8575	2839.8575
6	4.6425	0.04	5.46	517.8924365	0	101.1337489	2.341458333	169.91	413.8624547	104.0299818	2258.5425	2258.5425
37	6.2425	1.2775	6.3425	571.7226303	1.819446055	104.8076123	2.557291667	218.61	455.5461228	116.1765075	1741.84	1741.84
38	5.9875	1.1	5.64	561.5326649	1.28334846	104.2503964	2.508125	210.91	437.530948	124.0017169	1380.2475	1380.2475
44	7.04	1.955	6.32	590.4974191	9.339672334	106.7463849	2.725	236.46	454.5298512	135.9675679	1109.435	1109.435
30	5.7	0.765	5.735	549.7156205	0	103.3589566	2.669166667	190.34	420.3620104	129.3536101	1132.875	1132.875
9	4.2225	-0.7	5.7425	503.2895917	0	102.1382025	2.568958333	137.99	392.3184612	110.9711306	1314.265	1314.265
11	4.705	-0.385	6.56	520.6748999	0	103.8524464	2.755	156.55	401.6869705	118.9879295	1204.74	1204.74
81	5.2775	0.0075	7.005	535.5530899	0	105.2898054	2.912083333	177.64	406.5176939	129.0353959	1017.81	1017.81
112	6.3375	0.8625	7.745	567.5462899	0	107.9447464	3.071875	203.27	410.8330145	156.7132754	813.2725	813.2725
72	5.8825	0.5075	7.5025	553.1958937	0	106.6219803	3.055	185.95	417.9111346	135.2847591	1003.68	1003.68
59	5.1725	-0.08	6.9175	530.8457601	0	104.6674756	3.013125	162.75	404.9457827	125.8999774	1044.15	1044.15
18	4.8025	-0.3475	6.55	522.5465144	0	103.7890384	3.001041667	153.64	399.7495482	122.7969662	1098.67	1098.67
24	5.9275	0.635	7.31	559.9405105	0	106.4577737	3.224791667	194.14	420.1714966	139.7690139	981.17	981.17
47	6.3875	1.165	7.235	573.3330225	4.581052137	106.7974382	3.350416667	210.87	421.802847	151.5301755	883.76	883.76
57	6.9175	1.7	7.38	587.3282139	6.53946369	107.8038774	3.406875	226.92	429.7262509	157.601963	851.3075	851.3075
56	7.18	1.9825	7.415	593.9399716	8.375325259	108.3146528	3.424583333	234.65	427.6690997	166.2708719	790.6775	790.6775
61	7.5425	2.315	7.43	602.8819545	9.113793433	108.9259706	3.497291667	244.7	430.4578658	172.4240887	760.235	760.235
71	7.6975	2.5875	7.225	605.7870904	9.444814661	108.4465224	3.653541667	252.47	438.5852744	167.201816	790.98	790.98
38	5.93	2.3575	4.68	600.376824	10.9005374	107.2466234	3.859166667	195.5625	397.0637935	203.3130305	562.3725	562.3725
45	6.2275	3.12	4.16	607.1570722	14.17978959	103.0196126	3.169166667	225.075	515.322487	91.83458524	1457.345	1457.345
25	5.4125	2.33	3.9225	591.5940272	10.31500848	99.46878862	2.883611111	198.885	476.9022096	114.6918176	1504.7075	1504.7075
15	6.835	2.3725	6.1025	585.5043057	10.51692453	101.6123241	2.6475	251.53	482.1622077	103.342098	3033.88	3033.88
16	6.6375	2.0325	6.4775	579.3945049	6.188892038	103.0161274	2.569583333	239.58	473.02469	106.3698149	3121.6975	3121.6975
10	6.34	1.6725	6.395	574.1876888	0	103.0257602	2.550416667	231.29	467.2787583	106.9089305	2878.55	2878.55
19	6.025	1.31	6.1225	565.6980597	0	102.9799249	2.526666667	218.66	453.6201217	112.077938	2091.0025	2091.0025
32	6.245	1.4375	5.8625	571.2884838	0	103.7559087	2.544583333	218.12	456.8582953	114.4301885	1778.7475	1778.7475
70	7.0625	1.995	6.125	589.8462706	6.610826876	106.5515155	2.604583333	236.68	470.6057847	119.2404859	1528.865	1528.865
7	4.9025	0.1825	4.595	522.7135163	0	101.0113393	2.371458333	165.48	411.7969497	110.9165666	1484.6125	1484.6125
8	4.055	-0.7125	4.9875	494.9665177	0	100.9666962	2.424791667	136.35	390.7401049	104.2264128	1475.17	1475.17
9	3.2825	-1.5275	5.3525	474.2195424	0	101.3659567	2.471875	113.85	371.7305463	102.4889961	1400.335	1400.335
85	4.97	-0.2575	6.9625	530.1531322	0	104.4697909	2.814166667	169.71	401.9470424	128.2060898	1028.305	1028.305
88	5.91	0.4375	7.45	550.8788162	0	106.3651092	3.001041667	195.35	404.2755686	146.6032475	838.18	838.18
37	5.23	0.01	6.7575	527.5252504	0	104.0966766	2.881041667	172.25	414.8246562	112.7005942	1367.4075	1367.4075
6	3.97	-0.975	6.125	491.0168311	0	102.5050401	2.743333333	130.8	391.4623503	99.5544808	1597.59	1597.59
16	4.54	-0.5525	6.595	511.5369994	0	104.0864089	2.913333334	145.24	400.5227341	111.0142653	1349.0925	1349.0925
19	5.395	0.1725	7.1675	539.7883218	0	105.463747	3.120625	178.38	409.2313359	130.5569859	1013.9375	1013.9375
14	5.525	0.365	6.98	545.0348291	0	105.3205333	3.245416667	181.94	404.9677	140.0671292	915.0225	915.0225
27	6.95	1.5875	7.7	588.4491129	6.604815684	108.5171692	3.5525	224.31	426.1994031	162.2497099	812.9175	812.9175
30	6.8625	1.6075	7.255	586.0311782	7.147983114	107.3211077	3.465416667	223.3	421.1958653	164.8353129	787.4775	787.4775
30	6.6075	1.515	6.87	576.9133535	4.3067322	106.4570327	3.393125	217.4	413.2919542	163.6213992	783.67	783.67
59	7.185	2.1375	7.105	593.4435003	7.648157918	107.0699458	3.516875	234.86	427.6921871	165.7513132	785.8075	785.8075
90	7.57	2.65	6.81	601.8098507	10.21489635	107.5149494	3.672083333	246.22	439.0339351	162.7759156	813.3325	813.3325
125	6.0675	2.5575	4.3675	611.7901044	11.64266313	106.6129053	3.981944444	194.8875	401.382863	210.4072414	582.615	582.615
17	5.0325	2.2225	3.52	578.2077095	12.38839279	96.7297134	2.995833333	194.16	465.3599354	112.8477742	1630.075	1630.075
26	7.475	3.2275	5.66	597.6664746	11.75321782	100.9072107	2.864583334	271.17	495.183465	102.4830096	2154.5175	2154.5175
8	6.6125	2.2	5.9975	579.5759857	8.946913266	100.903018	2.580833333	242.37	473.3120693	106.2639164	2661.5025	2661.5025
14	6.105	1.6675	6.0675	568.3247786	0.772403772	100.9185533	2.468333333	226.6	462.9873025	105.337476	3304.64	3304.64
15	7.455	2.74	6.985	600.5622204	10.86767009	105.4501394	2.672708333	268.55	499.4699003	101.0923201	2643.6025	2643.6025
22	5.7875	1.3675	5.465	556.8906049	2.82546476	101.0926292	2.460208333	216.01	443.8742926	113.0163123	2151.7025	2151.7025
42	5.2775	0.8	5.0425	541.7182431	0	100.6410227	2.413333334	190.93	429.5893226	112.1289204	2023.9475	2023.9475
23	5.5275	0.82	5.3	549.5894987	0	102.0174674	2.4475	191.85	436.9290665	112.6604323	1895.05	1895.05
10	4.7425	-0.065	5.3425	518.3813458	0	102.2552133	2.459791667	164.64	411.8059868	106.5753591	1690.9225	1690.9225
19	5.1825	0.155	6.25	534.1176142	0	104.0076265	2.675	178.57	414.4395202	119.6780939	1239.655	1239.655
35	5.045	-0.1025	6.5725	530.4879192	0	104.0959403	2.746666667	169.97	401.9352357	128.5526835	1006.94	1006.94
65	5.655	0.3325	7.0525	546.3366195	0	105.4190376	2.8875	185.82	411.0312686	135.3053509	968.3475	968.3475
11	4.67	-0.5225	6.31	513.1210758	0	102.5406525	2.806041667	150.17	390.5279764	122.5930994	1014.965	1014.965
5	3.3875	-1.61	5.75	476.2221748	0	101.5715386	2.68	115.57	374.0197657	102.2024091	1417.22	1417.22
6	4.0475	-1.0875	6.4025	498.2389978	0	103.7378427	2.830208334	136.21	383.493681	114.7453168	1108.6975	1108.6975
52	4.8175	-0.44	6.655	524.3947857	0	104.8254291	2.990833333	158.48	397.7570127	126.637773	1009.1275	1009.1275
34	5.39	0.1475	7.355	539.2533997	0	105.5915578	3.130833334	176.57	403.5302735	135.7231262	924.8975	924.8975
83	5.745	0.4875	7.2275	550.5497518	0	105.9021551	3.268333333	186.61	404.0007692	146.5489826	854.21	854.21
26	6.895	1.57	7.575	585.8064801	5.904133895	108.0494947	3.495625	220.4	438.9072285	146.8992517	945.7875	945.7875
43	6.8825	1.615	7.4175	584.9632455	5.080175067	108.0349355	3.453958333	220.26	436.7161823	148.2470632	931.43	931.43
97	7.5125	2.1625	7.6175	601.9058454	8.666546724	109.5431721	3.554166667	240.76	439.2177547	162.6880906	823.4225	823.4225
81	7.325	2.14	7.2825	595.97582	8.188998686	108.1228958	3.52125	236.17	443.0423715	152.9334485	896.26	896.26
77	7.275	2.34	6.6675	594.5148914	8.759521941	106.3636802	3.518541667	239.77	439.628003	154.8868884	864.765	864.765
28	7.6975	3.35	6.0825	603.5971101	11.55918959	101.8725317	2.825416667	275.44	503.8655076	99.7316025	2124.405	2124.405
26	6.2825	1.9725	5.88	571.723392	4.406055781	100.0314928	2.499583333	231.47	465.7482428	105.9751492	2968.7975	2968.7975
23	6.0225	1.6675	5.9075	566.0362376	5.213877538	100.2413692	2.402708334	227.39	459.1269817	106.909256	2874.1775	2874.1775
12	6.425	2.065	5.985	572.7070084	4.123506568	102.0258168	2.470416667	241.34	462.7227199	109.9842885	2392.3675	2392.3675
55	7.62	2.9275	6.91	603.8604382	12.00123994	105.8692008	2.66625	275.13	499.3186662	104.541772	2062.905	2062.905
45	6.9675	2.1875	6.5475	588.13755	0	104.5002249	2.637708334	246.05	472.2585823	115.8789676	1611.8225	1611.8225
34	5.1025	0.425	5.43	535.0687892	0	101.0731186	2.4625	183.16	421.790484	113.2783051	1598.21	1598.21
20	5.4275	0.53	6.1925	544.9440136	0	103.2835058	2.658333333	192.54	429.1013131	115.8427005	1518.4725	1518.4725
21	5.145	0.245	6.17	530.8176324	0	103.2164016	2.728125	170.24	418.4959695	112.3216629	1481.135	1481.135
28	5.0325	0.04	6.245	521.7847213	0	103.1950311	2.744583333	163.17	410.1125756	111.6721457	1331.095	1331.095
8	4.6175	-0.3825	6.0575	515.5304755	0	102.319554	2.746666667	146.15	406.0009576	109.5295179	1484.2775	1484.2775
5	3.95	-1.08	5.97	490.0053807	0	102.2186462	2.719375	126.09	387.0010271	103.0043537	1411.6525	1411.6525
6	4.64	-0.6625	6.7725	515.1000141	0	104.4152666	2.887916667	151.64	401.2106744	113.8893396	1269.09	1269.09
21	4.7525	-0.5025	6.6075	517.7500796	0	104.3904176	2.947916667	153.56	401.6986099	116.0514697	1200.7575	1200.7575
32	4.345	-0.8025	6.0725	504.8452966	0	103.2527441	2.913958333	137.25	394.2969464	110.5483502	1269.5075	1269.5075
11	4.07	-0.8925	5.9825	501.8113436	0	101.8254267	2.916875	131.15	394.2779839	107.5333597	1441.485	1441.485
4	4.8325	-0.1075	6.39	520.8769462	0	103.0254409	3.065	151.39	405.332573	115.5443732	1237.5475	1237.5475
19	5.4375	0.5825	6.4375	544.7148461	0	102.9463239	3.170625	172.19	420.325323	124.3895231	1181.4325	1181.4325
25	5.6725	0.7625	6.405	551.9093645	1.880410675	103.733758	3.202291667	183.03	422.0514129	129.8579516	1118.1025	1118.1025
37	6.075	1.105	6.4525	563.0981398	6.215644753	104.6998433	3.255416667	198.41	433.4995264	129.5986134	1172.6175	1172.6175
73	6.78	1.73	6.96	582.4118406	7.340466454	106.3171249	3.343958334	221.28	439.9285952	142.4832453	990.29	990.29
94	7.4175	2.63	6.5175	596.9905158	9.528134755	105.6322065	3.461666667	245.77	436.1224237	160.8680921	811.3725	811.3725
38	6.7125	2.4875	5.5775	580.2325012	4.58118745	99.67719708	2.639583333	246.6	472.8846108	107.3478904	2306.185	2306.185
14	7.5625	3.01	6.97	599.6960792	7.088492578	104.6060992	2.649375	269.22	497.9048694	101.7912098	2674.0775	2674.0775
22	7.5975	3	6.99	602.0589051	11.11858886	105.0028209	2.613333334	275.09	502.2587044	99.80020075	2805.1875	2805.1875
72	7.795	3.255	6.7125	607.2415313	8.720149669	104.4984444	2.632291667	278.82	507.8883456	99.35318572	2213.31	2213.31
80	6.905	2.3375	6.125	577.8226069	0	103.3009108	2.513958333	247.03	469.3838163	108.4387906	2104.435	2104.435
16	5.455	0.99	5.5575	544.8529817	0	100.7440413	2.406458333	198.6	436.2349626	108.6180191	2534.655	2534.655
17	5.31	0.6325	5.9275	536.9298391	0	101.9974839	2.530833333	189.08	428.5611983	108.3686408	2031.75	2031.75
7	4.64	-0.0675	5.715	513.1382628	0	101.5135206	2.584375	160.63	410.7099359	102.4283268	1884.3125	1884.3125
20	4.62	-0.145	6.0425	509.3586497	0	102.2105232	2.6925	155.1	407.9966052	101.3620445	1746.285	1746.285
17	4.5575	-0.3175	6.19	513.1859411	0	102.6476793	2.731875	152.69	406.2031911	106.98275	1593.52	1593.52
9	5.14	0.0025	6.6075	531.4652792	0	104.070448	2.862916667	169.28	415.2660078	116.1992714	1284.985	1284.985
11	4.9925	-0.24	6.3525	525.8993922	0	103.8057828	2.891666667	163.27	407.6179349	118.2814572	1193.1275	1193.1275
13	4.4725	-0.6975	6.15	507.1391337	0	103.041144	2.86	142.85	393.6377166	113.501417	1188.905	1188.905
14	4.09	-0.97	6.0675	499.9469908	0	102.338487	2.871875	134.64	388.9431199	111.0038708	1252.9125	1252.9125
22	4.2975	-0.77	6.2	505.609111	0	102.8573436	2.935	140.89	395.5538566	110.0552543	1341.4225	1341.4225
30	3.87	-1.1	5.8325	488.9347715	0	101.9938183	2.905833333	125.8	386.7386793	102.1960923	1420.125	1420.125
34	5.05	0.09	6.3775	528.4438356	0	103.1471042	3.109791667	163.29	411.7143211	116.7295145	1254.025	1254.025
26	5.765	0.8575	6.7075	554.4460487	0	104.0558886	3.226041667	187.34	431.3988703	123.0471785	1284.535	1284.535
36	6.74	1.635	7.16	581.4347453	3.496179392	106.8027749	3.363125	219.75	447.5501269	133.8846184	1110.06	1110.06
71	7.0975	1.935	6.9875	590.8871429	7.318267995	107.3463201	3.366458333	229.71	438.3015138	152.5856291	885.2925	885.2925
78	7.5175	2.36	6.8575	600.4905916	9.629110698	108.0321201	3.461458334	242.83	437.9227336	162.5678581	814.8225	814.8225
87	5.875	2.325	4.4925	597.3900859	10.54551313	106.40269	3.688888889	193.3875	393.9078638	203.4822221	555.66	555.66
52	8.85	4.7825	5.5375	623.9398481	15.30711657	101.9335491	3.355833334	314.25	523.8915722	100.0482759	1497.0175	1497.0175
33	8.0975	3.8875	5.7825	609.3928324	13.63787182	101.706414	3.067083334	291.42	507.5819817	101.8108507	1760.1075	1760.1075
57	8.04	3.6325	6.4575	610.4220087	12.48011073	103.0792243	2.921666667	285.52	512.9769755	97.44503324	2068.9875	2068.9875
42	7.99	3.405	6.9125	610.4048007	11.97268171	104.4812967	2.820208333	282.24	510.7962119	99.60858882	2196.435	2196.435
47	7.1875	2.665	6.425	592.0180878	9.270454635	102.6664007	2.623125	261.44	488.3256367	103.692451	2482.2525	2482.2525
41	7.195	2.79	6.2	592.5957418	10.10444352	101.4983973	2.6225	264.12	493.6982557	98.89748603	2791.515	2791.515
112	7.5775	3.0475	6.4775	600.4468126	11.54834332	102.8249363	2.642083334	269.1	498.8911366	101.555676	2307.14	2307.14
32	5.695	1.2875	5.445	556.3761936	1.510170606	98.9378414	2.3625	208.5	449.4729614	106.9032322	2566.44	2566.44
5	5.3925	0.835	5.8275	546.0012615	0	100.8025524	2.452083334	199.64	438.9497802	107.0514813	2779.3575	2779.3575
18	5.945	1.1825	6.3875	560.827924	4.393685711	102.9303689	2.698958334	214.66	450.7996336	110.0282904	2208.8375	2208.8375
15	5.27	0.4275	6.445	539.4229956	0	102.8760334	2.731458333	191.12	428.4191576	111.0038379	1749.51	1749.51
6	4.9225	0.095	6.6	526.109042	0	103.0012384	2.791041667	177.78	414.2295874	111.8794546	1440.515	1440.515
6	5.245	0.2475	7.04	528.9357986	0	104.868478	2.875	184.34	415.3713259	113.5644728	1304.5625	1304.5625
22	6.2025	0.97	7.2925	566.1210697	4.229084534	106.8196284	3.034791667	206.75	432.0563214	134.0647483	1085.365	1085.365
83	6.5375	1.035	7.135	575.4418251	5.266793413	107.6580336	3.114791667	208.8	428.1605754	147.2812497	920.13	920.13
65	5.545	0.1775	6.3925	542.0126848	0	105.0320548	3.01375	177.33	406.9986866	135.0139982	943.5575	943.5575
61	5.615	0.3025	7.2225	548.4330274	0	105.6310361	3.108541667	187.77	416.9380746	131.4949528	1042.6125	1042.6125
58	5.52	0.22	7.0475	541.9670818	0	105.5006169	3.15375	184.87	414.9016773	127.0654045	1083.6425	1083.6425
48	5.48	0.2525	6.7475	542.5572636	0	104.8431104	3.19875	183.48	417.8214406	124.735823	1144.69	1144.69
55	6.09	0.85	6.9675	563.0356889	4.140680367	105.7461606	3.329791667	202.48	431.9414272	131.0942618	1127.19	1127.19
70	6.04	0.9475	6.7575	562.7573209	3.75840201	104.9859427	3.3425	200.54	423.6491943	139.1081267	990.935	990.935
78	7.4825	2.1825	7.5625	600.5174962	9.06102216	109.1233148	3.543541667	240.03	443.2180081	157.2994881	858.535	858.535
123	7.7875	2.4475	7.1525	607.7514738	9.65731121	109.38946	3.582083333	244.41	435.0918359	172.6596379	759.62	759.62
117	5.7425	1.9825	4.4925	594.7046429	9.403484759	107.1894393	3.708611111	183.3975	380.6235085	214.0811345	522.21	522.21
61	8.4325	4.19	5.99	616.2738333	13.77787633	102.0948323	3.202916667	300.9	516.0849147	100.1889187	1689.9975	1689.9975
96	5.9075	2.685	4.635	605.0837213	13.53305782	100.9497606	3.0325	212.145	489.3641807	115.7195406	1352.515	1352.515
35	7.3175	2.94	6.0525	593.7835496	11.23257321	100.5587879	2.856458333	264.77	490.5741325	103.2094171	2087.58	2087.58
24	7.0975	2.6225	6.185	589.4275426	11.47538462	101.6410697	2.719791667	259.2	484.9666715	104.4608711	2299.7975	2299.7975
30	6.875	2.615	5.6025	584.1018869	4.494916273	99.76637166	2.777708333	252.36	483.6289288	100.4729581	2523.46	2523.46
41	6.225	2.8625	4.8825	616.1256832	13.79340717	103.9755347	2.918333333	219.0075	509.1841162	106.9415669	1570.2075	1570.2075
67	5.9475	1.665	5.1625	560.9863481	6.6197314	98.23338769	2.462291667	217.71	451.9677276	109.0186205	2488.88	2488.88
26	5.915	1.315	6.0475	560.9611422	0	100.9133293	2.463333333	213.3	453.657241	107.3039012	2751.065	2751.065
15	6.1175	1.3875	6.41	565.5121144	0.501622922	102.7346881	2.632708334	219.98	458.7480229	106.7640916	2706.17	2706.17
7	6.0775	1.2675	6.575	564.3846806	0	103.4114495	2.764375	217.13	454.9223782	109.4623023	2143.84	2143.84
26	6.615	1.5275	7.4875	577.5573519	7.175231126	106.6687454	2.933333334	234.94	461.7127022	115.8446497	1639.7775	1639.7775
16	6.3825	1.2625	7.71	570.1710596	3.158797194	106.6580744	2.98875	230.61	450.4729531	119.6981065	1465.825	1465.825
44	5.625	0.6475	7.1075	542.1976397	0	105.0189033	2.907291667	203.4	427.7036935	114.4939462	1436.9225	1436.9225
35	6.01	1.0175	6.745	561.3899288	0	105.1785095	2.97625	205.51	436.8920204	124.4979084	1283.5475	1283.5475
38	6.225	0.96	6.7625	567.3753965	2.987537993	106.1778219	3.053958333	197.33	432.6018746	134.7735219	1057.6	1057.6
146	7.17	1.5725	7.385	593.5470814	4.528256449	109.2771059	3.244583333	222.84	445.2157014	148.33138	933.1725	933.1725
35	5.94	0.6625	6.81	557.5087812	2.605683191	105.4628448	3.177916667	196.96	420.9240691	136.5847121	1005.1175	1005.1175
59	6.445	1.085	7.195	573.4106551	4.543796667	106.9431634	3.327083333	213.94	433.2832606	140.1273946	1002.2825	1002.2825
81	6.655	1.2925	7.1625	579.5311194	4.876373406	107.0850579	3.420833333	219.4	438.3851914	141.1459279	997.0775	997.0775
124	6.9225	1.5375	7.335	586.4838331	6.788461424	107.7165246	3.504375	225.77	433.6101774	152.8736557	878.1225	878.1225
133	7.6225	2.1425	7.725	604.2465002	9.070288413	109.8105147	3.630625	243.33	438.9244183	165.3220819	804.605	804.605
91	7.7075	2.355	7.4925	605.601162	9.696992341	109.3293074	3.635	244.44	439.685168	165.915994	798.92	798.92
117	7.865	2.715	6.7	608.1856905	9.996589393	108.2842388	3.735208334	252.71	429.6185424	178.567148	719.8	719.8
45	7.52	3.2975	5.66	596.0602261	11.67317841	100.0216657	3.043125	276.01	486.9784132	109.081813	1667.2425	1667.2425
87	8.0325	3.5975	6.63	609.3888271	12.81581396	102.3256682	3.035416667	284.53	509.6804311	99.70839608	1868.91	1868.91
65	8.015	3.4875	6.675	609.7143594	12.38510724	102.7890656	3.028333333	283.99	512.8105098	96.90384954	2063.845	2063.845
36	7.5225	3.1825	5.725	597.7207743	11.79366458	100.9113576	3.025833334	276.4	498.4611955	99.25957878	2101.7025	2101.7025
78	8.4	3.8775	6	617.5135577	13.20235495	103.7127118	3.088541667	295.38	517.3878404	100.1257173	1774.6125	1774.6125
44	6.3425	1.775	5.6875	570.470639	0	100.4930153	2.614166667	226.88	463.7264974	106.7441416	2620.08	2620.08
18	5.4175	0.855	5.6625	545.3615239	0	99.99789384	2.505625	195.68	438.6604471	106.7010768	2786.0275	2786.0275
